filename,ground_truth,pred_NEAREST,conf_NEAREST,correct_NEAREST,pred_LINEAR,conf_LINEAR,correct_LINEAR,pred_CUBIC,conf_CUBIC,correct_CUBIC,pred_LANCZOS4,conf_LANCZOS4,correct_LANCZOS4
fer0029366.png,Neutral,Neutral,0.823561,1,Neutral,0.846926,1,Neutral,0.683136,1,Neutral,0.698286,1
fer0029367.png,Neutral,Neutral,0.593146,1,Neutral,0.830365,1,Neutral,0.907414,1,Neutral,0.921927,1
fer0029368.png,Happiness,Happiness,0.988934,1,Happiness,0.978504,1,Happiness,0.982876,1,Happiness,0.985098,1
fer0029369.png,Neutral,Sadness,0.699317,0,Sadness,0.523137,0,Neutral,0.691661,1,Neutral,0.697551,1
fer0029370.png,Neutral,Neutral,0.792922,1,Neutral,0.969011,1,Neutral,0.972455,1,Neutral,0.930100,1
fer0029371.png,Neutral,Neutral,0.804180,1,Neutral,0.915495,1,Neutral,0.928481,1,Neutral,0.957645,1
fer0029372.png,Happiness,Sadness,0.704421,0,Neutral,0.671443,0,Neutral,0.823394,0,Neutral,0.838078,0
fer0029373.png,Surprise,Surprise,0.565029,1,Happiness,0.807675,0,Happiness,0.705751,0,Happiness,0.724525,0
fer0029374.png,Neutral,Neutral,0.788559,1,Neutral,0.953287,1,Neutral,0.976145,1,Neutral,0.978498,1
fer0029375.png,Neutral,Neutral,0.384275,1,Neutral,0.630885,1,Neutral,0.815752,1,Neutral,0.757708,1
fer0029376.png,Happiness,Happiness,0.985116,1,Happiness,0.987893,1,Happiness,0.991746,1,Happiness,0.992845,1
fer0029377.png,Neutral,Neutral,0.695188,1,Neutral,0.848102,1,Neutral,0.946819,1,Neutral,0.953269,1
fer0029378.png,Neutral,Neutral,0.843847,1,Neutral,0.951267,1,Neutral,0.956439,1,Neutral,0.970165,1
fer0029379.png,Anger,Surprise,0.389177,0,Happiness,0.807644,0,Happiness,0.779415,0,Happiness,0.476604,0
fer0029380.png,Neutral,Neutral,0.754232,1,Neutral,0.624295,1,Neutral,0.650435,1,Neutral,0.715348,1
fer0029381.png,Happiness,Happiness,0.848867,1,Happiness,0.828869,1,Happiness,0.815408,1,Happiness,0.760500,1
fer0029382.png,Neutral,Sadness,0.776533,0,Sadness,0.724912,0,Sadness,0.721305,0,Sadness,0.727653,0
fer0029383.png,Anger,Neutral,0.883944,0,Neutral,0.846107,0,Neutral,0.919132,0,Neutral,0.899847,0
fer0029384.png,Happiness,Happiness,0.966024,1,Happiness,0.955419,1,Happiness,0.978651,1,Happiness,0.973019,1
fer0029385.png,Surprise,Surprise,0.937705,1,Surprise,0.941723,1,Surprise,0.950788,1,Surprise,0.947834,1
fer0029386.png,Happiness,Neutral,0.596853,0,Happiness,0.952196,1,Happiness,0.953238,1,Happiness,0.946878,1
fer0029387.png,Happiness,Neutral,0.702209,0,Neutral,0.628917,0,Neutral,0.756496,0,Neutral,0.844015,0
fer0029388.png,Happiness,Happiness,0.966874,1,Happiness,0.983971,1,Happiness,0.990641,1,Happiness,0.994249,1
fer0029389.png,Anger,Anger,0.836252,1,Anger,0.863303,1,Anger,0.851568,1,Anger,0.863923,1
fer0029390.png,Neutral,Neutral,0.497708,1,Neutral,0.915189,1,Neutral,0.873493,1,Neutral,0.849962,1
fer0029391.png,Neutral,Sadness,0.500373,0,Neutral,0.966948,1,Neutral,0.983201,1,Neutral,0.987844,1
fer0029392.png,Happiness,Happiness,0.932873,1,Happiness,0.945023,1,Happiness,0.954828,1,Happiness,0.943209,1
fer0029393.png,Anger,Anger,0.548870,1,Anger,0.658115,1,Anger,0.689531,1,Anger,0.607637,1
fer0029394.png,Surprise,Surprise,0.541602,1,Neutral,0.430707,0,Surprise,0.458456,1,Neutral,0.455354,0
fer0029395.png,Happiness,Happiness,0.967640,1,Happiness,0.936272,1,Happiness,0.937792,1,Happiness,0.914486,1
fer0029396.png,Sadness,Sadness,0.963986,1,Sadness,0.987140,1,Sadness,0.975331,1,Sadness,0.963748,1
fer0029397.png,Happiness,Neutral,0.518014,0,Neutral,0.767925,0,Neutral,0.634108,0,Neutral,0.713596,0
fer0029398.png,Anger,Anger,0.680730,1,Anger,0.971599,1,Anger,0.982514,1,Anger,0.977867,1
fer0029399.png,Surprise,Surprise,0.802311,1,Surprise,0.790600,1,Surprise,0.898038,1,Surprise,0.903589,1
fer0029400.png,Happiness,Happiness,0.986901,1,Happiness,0.986462,1,Happiness,0.991681,1,Happiness,0.992117,1
fer0029401.png,Happiness,Happiness,0.481034,1,Happiness,0.860710,1,Happiness,0.894566,1,Happiness,0.896116,1
fer0029402.png,Happiness,Happiness,0.992596,1,Happiness,0.991702,1,Happiness,0.998625,1,Happiness,0.999375,1
fer0029403.png,Happiness,Neutral,0.657925,0,Neutral,0.807253,0,Neutral,0.493422,0,Happiness,0.608137,1
fer0029404.png,Neutral,Neutral,0.592833,1,Neutral,0.758751,1,Neutral,0.837230,1,Neutral,0.869195,1
fer0029405.png,Neutral,Sadness,0.601310,0,Neutral,0.776476,1,Neutral,0.831302,1,Neutral,0.855977,1
fer0029406.png,Neutral,Neutral,0.634673,1,Neutral,0.521242,1,Neutral,0.531024,1,Neutral,0.538695,1
fer0029407.png,Happiness,Happiness,0.991282,1,Happiness,0.993519,1,Happiness,0.998532,1,Happiness,0.999292,1
fer0029408.png,Anger,Anger,0.631304,1,Anger,0.909191,1,Anger,0.959295,1,Anger,0.960127,1
fer0029409.png,Sadness,Sadness,0.891911,1,Sadness,0.769925,1,Sadness,0.749015,1,Sadness,0.778091,1
fer0029410.png,Sadness,Sadness,0.609570,1,Neutral,0.946999,0,Neutral,0.908108,0,Neutral,0.861035,0
fer0029411.png,Neutral,Neutral,0.624445,1,Anger,0.720455,0,Anger,0.620304,0,Anger,0.633954,0
fer0029412.png,Neutral,Sadness,0.486416,0,Surprise,0.588288,0,Surprise,0.626722,0,Surprise,0.680322,0
fer0029413.png,Happiness,Happiness,0.993521,1,Happiness,0.995945,1,Happiness,0.994714,1,Happiness,0.993879,1
fer0029414.png,Neutral,Sadness,0.516170,0,Neutral,0.782666,1,Neutral,0.737288,1,Neutral,0.727424,1
fer0029415.png,Neutral,Neutral,0.979803,1,Neutral,0.887775,1,Neutral,0.969739,1,Neutral,0.971997,1
fer0029416.png,Surprise,Surprise,0.959151,1,Surprise,0.977731,1,Surprise,0.978508,1,Surprise,0.985653,1
fer0029417.png,Sadness,Neutral,0.466876,0,Happiness,0.570127,0,Happiness,0.581653,0,Happiness,0.504025,0
fer0029418.png,Neutral,Sadness,0.499325,0,Neutral,0.840559,1,Neutral,0.836687,1,Neutral,0.858174,1
fer0029419.png,Neutral,Neutral,0.825596,1,Neutral,0.853784,1,Neutral,0.926475,1,Neutral,0.931672,1
fer0029420.png,Neutral,Sadness,0.590023,0,Neutral,0.526432,1,Sadness,0.539910,0,Sadness,0.519542,0
fer0029421.png,Anger,Anger,0.853129,1,Anger,0.832534,1,Anger,0.851138,1,Anger,0.841110,1
fer0029422.png,Neutral,Neutral,0.899336,1,Neutral,0.959117,1,Neutral,0.917571,1,Neutral,0.894919,1
fer0029423.png,Happiness,Happiness,0.990042,1,Happiness,0.994811,1,Happiness,0.990234,1,Happiness,0.989924,1
fer0029424.png,Neutral,Sadness,0.529580,0,Neutral,0.623238,1,Neutral,0.792809,1,Neutral,0.834561,1
fer0029425.png,Sadness,Neutral,0.617620,0,Neutral,0.679300,0,Neutral,0.769089,0,Neutral,0.701966,0
fer0029426.png,Neutral,Neutral,0.566233,1,Neutral,0.942846,1,Neutral,0.933083,1,Neutral,0.950593,1
fer0029427.png,Happiness,Happiness,0.876647,1,Happiness,0.871258,1,Happiness,0.697930,1,Happiness,0.696148,1
fer0029428.png,Happiness,Neutral,0.973651,0,Neutral,0.894712,0,Neutral,0.870084,0,Neutral,0.903355,0
fer0029429.png,Happiness,Happiness,0.931730,1,Happiness,0.916836,1,Happiness,0.958322,1,Happiness,0.966923,1
fer0029430.png,Neutral,Neutral,0.757490,1,Neutral,0.989582,1,Neutral,0.997850,1,Neutral,0.997994,1
fer0029431.png,Sadness,Sadness,0.663107,1,Sadness,0.792778,1,Sadness,0.712862,1,Sadness,0.663332,1
fer0029432.png,Happiness,Happiness,0.992343,1,Happiness,0.996509,1,Happiness,0.996594,1,Happiness,0.997003,1
fer0029433.png,Neutral,Neutral,0.565225,1,Neutral,0.770344,1,Neutral,0.829574,1,Neutral,0.838309,1
fer0029434.png,Surprise,Surprise,0.966908,1,Surprise,0.987818,1,Surprise,0.968118,1,Surprise,0.966823,1
fer0029435.png,Anger,Anger,0.990186,1,Anger,0.993302,1,Anger,0.994995,1,Anger,0.993663,1
fer0029436.png,Surprise,Surprise,0.917702,1,Surprise,0.900359,1,Surprise,0.899043,1,Surprise,0.906306,1
fer0029437.png,Happiness,Happiness,0.986511,1,Happiness,0.875160,1,Happiness,0.937220,1,Happiness,0.943230,1
fer0029438.png,Neutral,Neutral,0.527498,1,Neutral,0.863793,1,Neutral,0.917676,1,Neutral,0.940942,1
fer0029439.png,Surprise,Happiness,0.869607,0,Happiness,0.945477,0,Happiness,0.930369,0,Happiness,0.919912,0
fer0029440.png,Sadness,Neutral,0.637538,0,Neutral,0.449285,0,Neutral,0.739031,0,Neutral,0.802779,0
fer0029441.png,Surprise,Surprise,0.872147,1,Surprise,0.738267,1,Fear,0.535048,0,Fear,0.528125,0
fer0029442.png,Happiness,Neutral,0.555116,0,Neutral,0.696894,0,Neutral,0.768974,0,Neutral,0.841050,0
fer0029443.png,Surprise,Surprise,0.972530,1,Surprise,0.983880,1,Surprise,0.987254,1,Surprise,0.985720,1
fer0029444.png,Neutral,Neutral,0.882233,1,Neutral,0.588711,1,Anger,0.603833,0,Anger,0.603562,0
fer0029445.png,Sadness,Sadness,0.648415,1,Sadness,0.739568,1,Sadness,0.870167,1,Sadness,0.820511,1
fer0029446.png,Neutral,Sadness,0.511752,0,Neutral,0.861682,1,Neutral,0.840865,1,Neutral,0.787988,1
fer0029447.png,Happiness,Happiness,0.856071,1,Happiness,0.866624,1,Happiness,0.837030,1,Happiness,0.630971,1
fer0029448.png,Anger,Fear,0.887714,0,Anger,0.657122,1,Fear,0.508454,0,Fear,0.478301,0
fer0029449.png,Sadness,Sadness,0.864857,1,Sadness,0.819503,1,Sadness,0.831050,1,Sadness,0.817335,1
fer0029450.png,Sadness,Neutral,0.960606,0,Neutral,0.911125,0,Neutral,0.879797,0,Neutral,0.858326,0
fer0029451.png,Anger,Anger,0.811237,1,Anger,0.885469,1,Anger,0.970608,1,Anger,0.975857,1
fer0029452.png,Sadness,Sadness,0.634629,1,Neutral,0.515589,0,Sadness,0.506754,1,Sadness,0.511405,1
fer0029453.png,Neutral,Neutral,0.970569,1,Neutral,0.944271,1,Neutral,0.981258,1,Neutral,0.982117,1
fer0029454.png,Happiness,Happiness,0.820733,1,Happiness,0.845163,1,Happiness,0.843869,1,Happiness,0.814625,1
fer0029455.png,Anger,Neutral,0.641718,0,Neutral,0.844646,0,Neutral,0.815991,0,Neutral,0.837076,0
fer0029456.png,Surprise,Fear,0.477549,0,Surprise,0.490704,1,Fear,0.530361,0,Fear,0.513812,0
fer0029457.png,Sadness,Sadness,0.965921,1,Sadness,0.994895,1,Sadness,0.970414,1,Sadness,0.956134,1
fer0029458.png,Surprise,Surprise,0.959825,1,Surprise,0.971610,1,Surprise,0.953193,1,Surprise,0.954110,1
fer0029459.png,Fear,Fear,0.404694,1,Fear,0.653311,1,Fear,0.847806,1,Fear,0.808066,1
fer0029460.png,Anger,Anger,0.888895,1,Anger,0.806233,1,Anger,0.900670,1,Anger,0.910901,1
fer0029461.png,Surprise,Surprise,0.970404,1,Surprise,0.974853,1,Surprise,0.974496,1,Surprise,0.972347,1
fer0029462.png,Neutral,Neutral,0.512965,1,Neutral,0.829602,1,Neutral,0.964580,1,Neutral,0.958698,1
fer0029463.png,Surprise,Surprise,0.942903,1,Surprise,0.991245,1,Surprise,0.987158,1,Surprise,0.984574,1
fer0029464.png,Neutral,Sadness,0.671962,0,Sadness,0.678028,0,Sadness,0.693436,0,Sadness,0.702373,0
fer0029465.png,Surprise,Surprise,0.991349,1,Surprise,0.992856,1,Surprise,0.988508,1,Surprise,0.985342,1
fer0029466.png,Neutral,Neutral,0.662821,1,Neutral,0.861991,1,Neutral,0.950105,1,Neutral,0.955995,1
fer0029467.png,Disgust,Anger,0.764411,0,Anger,0.727407,0,Anger,0.877200,0,Anger,0.871607,0
fer0029468.png,Surprise,Surprise,0.603630,1,Surprise,0.825912,1,Surprise,0.860240,1,Surprise,0.873015,1
fer0029469.png,Surprise,Sadness,0.434596,0,Surprise,0.401147,1,Surprise,0.562632,1,Surprise,0.681007,1
fer0029470.png,Neutral,Happiness,0.815466,0,Happiness,0.877128,0,Happiness,0.830631,0,Happiness,0.790033,0
fer0029471.png,Surprise,Surprise,0.881453,1,Surprise,0.776575,1,Surprise,0.724933,1,Surprise,0.687472,1
fer0029472.png,Anger,Anger,0.906255,1,Anger,0.827076,1,Anger,0.955076,1,Anger,0.958898,1
fer0029473.png,Neutral,Happiness,0.814007,0,Happiness,0.804986,0,Happiness,0.675581,0,Happiness,0.655037,0
fer0029474.png,Neutral,Sadness,0.810412,0,Sadness,0.535556,0,Sadness,0.501164,0,Neutral,0.573896,1
fer0029475.png,Disgust,Neutral,0.874933,0,Neutral,0.910561,0,Neutral,0.964336,0,Neutral,0.973078,0
fer0029476.png,Anger,Anger,0.991989,1,Anger,0.996671,1,Anger,0.998599,1,Anger,0.998811,1
fer0029477.png,Neutral,Neutral,0.935871,1,Neutral,0.936779,1,Neutral,0.949407,1,Neutral,0.958878,1
fer0029478.png,Sadness,Sadness,0.969442,1,Sadness,0.985586,1,Sadness,0.985222,1,Sadness,0.982324,1
fer0029479.png,Surprise,Sadness,0.608787,0,Neutral,0.530642,0,Neutral,0.559234,0,Neutral,0.514070,0
fer0029480.png,Sadness,Sadness,0.549272,1,Sadness,0.683226,1,Neutral,0.633882,0,Neutral,0.671796,0
fer0029481.png,Neutral,Neutral,0.740609,1,Neutral,0.839547,1,Neutral,0.899311,1,Neutral,0.902691,1
fer0029482.png,Anger,Neutral,0.791081,0,Anger,0.513382,1,Anger,0.786125,1,Anger,0.828117,1
fer0029483.png,Happiness,Happiness,0.953787,1,Happiness,0.917777,1,Happiness,0.895427,1,Happiness,0.915298,1
fer0029484.png,Neutral,Neutral,0.757136,1,Neutral,0.996938,1,Neutral,0.994685,1,Neutral,0.990877,1
fer0029485.png,Happiness,Happiness,0.736842,1,Happiness,0.708858,1,Happiness,0.674648,1,Happiness,0.664593,1
fer0029486.png,Neutral,Surprise,0.612695,0,Neutral,0.832383,1,Neutral,0.750360,1,Neutral,0.768348,1
fer0029487.png,Sadness,Sadness,0.987763,1,Sadness,0.997117,1,Sadness,0.997373,1,Sadness,0.996936,1
fer0029488.png,Neutral,Sadness,0.673734,0,Sadness,0.732332,0,Sadness,0.763818,0,Sadness,0.736169,0
fer0029489.png,Neutral,Neutral,0.684790,1,Neutral,0.974654,1,Neutral,0.971890,1,Neutral,0.960640,1
fer0029490.png,Neutral,Anger,0.442586,0,Anger,0.722824,0,Anger,0.857296,0,Anger,0.856255,0
fer0029491.png,Fear,Fear,0.916782,1,Fear,0.902427,1,Fear,0.962242,1,Fear,0.958115,1
fer0029492.png,Sadness,Sadness,0.679788,1,Sadness,0.812501,1,Sadness,0.727735,1,Sadness,0.676071,1
fer0029493.png,Happiness,Happiness,0.991860,1,Happiness,0.998606,1,Happiness,0.998924,1,Happiness,0.999226,1
fer0029494.png,Neutral,Sadness,0.686269,0,Neutral,0.539378,1,Sadness,0.511111,0,Sadness,0.523812,0
fer0029495.png,Neutral,Surprise,0.678965,0,Surprise,0.572610,0,Surprise,0.745699,0,Surprise,0.808751,0
fer0029496.png,Sadness,Sadness,0.954571,1,Sadness,0.957793,1,Sadness,0.953668,1,Sadness,0.929331,1
fer0029497.png,Surprise,Surprise,0.833278,1,Surprise,0.955431,1,Surprise,0.930468,1,Surprise,0.913436,1
fer0029498.png,Anger,Anger,0.549579,1,Anger,0.435954,1,Disgust,0.542529,0,Disgust,0.603575,0
fer0029499.png,Neutral,Neutral,0.727233,1,Neutral,0.736323,1,Neutral,0.645166,1,Neutral,0.650273,1
fer0029500.png,Neutral,Sadness,0.692479,0,Neutral,0.719616,1,Neutral,0.860026,1,Neutral,0.860237,1
fer0029501.png,Anger,Anger,0.667940,1,Anger,0.697953,1,Anger,0.796624,1,Anger,0.795896,1
fer0029502.png,Anger,Disgust,0.550291,0,Disgust,0.659046,0,Disgust,0.444810,0,Disgust,0.472547,0
fer0029503.png,Sadness,Neutral,0.522334,0,Neutral,0.704968,0,Neutral,0.818624,0,Neutral,0.815139,0
fer0029504.png,Happiness,Happiness,0.989254,1,Happiness,0.968124,1,Happiness,0.976256,1,Happiness,0.974839,1
fer0029505.png,Happiness,Happiness,0.964973,1,Happiness,0.978437,1,Happiness,0.991766,1,Happiness,0.990930,1
fer0029506.png,Happiness,Happiness,0.979261,1,Happiness,0.968739,1,Happiness,0.977148,1,Happiness,0.986842,1
fer0029507.png,Happiness,Happiness,0.976537,1,Happiness,0.969037,1,Happiness,0.973015,1,Happiness,0.980895,1
fer0029508.png,Anger,Anger,0.946840,1,Anger,0.980279,1,Anger,0.960925,1,Anger,0.972698,1
fer0029509.png,Surprise,Surprise,0.650792,1,Surprise,0.887869,1,Surprise,0.871770,1,Surprise,0.875676,1
fer0029510.png,Neutral,Neutral,0.878456,1,Neutral,0.874681,1,Neutral,0.920448,1,Neutral,0.938583,1
fer0029511.png,Sadness,Neutral,0.483873,0,Neutral,0.819360,0,Neutral,0.733155,0,Neutral,0.700002,0
fer0029512.png,Neutral,Neutral,0.799607,1,Neutral,0.936275,1,Neutral,0.877142,1,Neutral,0.825175,1
fer0029513.png,Surprise,Surprise,0.927436,1,Surprise,0.953446,1,Surprise,0.968199,1,Surprise,0.968218,1
fer0029514.png,Happiness,Happiness,0.996494,1,Happiness,0.987708,1,Happiness,0.994561,1,Happiness,0.996415,1
fer0029515.png,Anger,Anger,0.404615,1,Surprise,0.654049,0,Anger,0.578247,1,Anger,0.610959,1
fer0029516.png,Happiness,Happiness,0.945860,1,Happiness,0.997035,1,Happiness,0.996545,1,Happiness,0.997083,1
fer0029517.png,Neutral,Neutral,0.996521,1,Neutral,0.997263,1,Neutral,0.993512,1,Neutral,0.992061,1
fer0029518.png,Neutral,Neutral,0.970853,1,Neutral,0.951004,1,Neutral,0.956389,1,Neutral,0.973517,1
fer0029519.png,Neutral,Neutral,0.969284,1,Neutral,0.987012,1,Neutral,0.992348,1,Neutral,0.994847,1
fer0029520.png,Surprise,Surprise,0.840329,1,Surprise,0.880878,1,Surprise,0.847538,1,Surprise,0.859802,1
fer0029521.png,Sadness,Sadness,0.939220,1,Sadness,0.995305,1,Sadness,0.994310,1,Sadness,0.991662,1
fer0029522.png,Anger,Anger,0.928158,1,Anger,0.943151,1,Anger,0.962839,1,Anger,0.964442,1
fer0029523.png,Happiness,Neutral,0.514593,0,Happiness,0.745233,1,Happiness,0.858550,1,Happiness,0.827902,1
fer0029524.png,Neutral,Neutral,0.603583,1,Neutral,0.943552,1,Neutral,0.939527,1,Neutral,0.944647,1
fer0029525.png,Surprise,Surprise,0.903399,1,Surprise,0.903504,1,Surprise,0.947852,1,Surprise,0.963131,1
fer0029526.png,Happiness,Anger,0.694967,0,Anger,0.516114,0,Anger,0.812613,0,Anger,0.698170,0
fer0029527.png,Surprise,Surprise,0.899953,1,Surprise,0.945826,1,Surprise,0.946054,1,Surprise,0.932156,1
fer0029528.png,Neutral,Neutral,0.793934,1,Neutral,0.953366,1,Neutral,0.969282,1,Neutral,0.946980,1
fer0029529.png,Sadness,Sadness,0.988380,1,Sadness,0.999504,1,Sadness,0.998975,1,Sadness,0.998483,1
fer0029530.png,Fear,Sadness,0.900705,0,Sadness,0.537772,0,Sadness,0.526083,0,Neutral,0.495153,0
fer0029531.png,Neutral,Neutral,0.592617,1,Neutral,0.961591,1,Neutral,0.982840,1,Neutral,0.982692,1
fer0029532.png,Anger,Anger,0.654292,1,Anger,0.379981,1,Anger,0.726083,1,Anger,0.770440,1
fer0029533.png,Happiness,Happiness,0.685407,1,Happiness,0.962514,1,Happiness,0.934482,1,Happiness,0.951590,1
fer0029534.png,Neutral,Sadness,0.640378,0,Neutral,0.863983,1,Neutral,0.916313,1,Neutral,0.913062,1
fer0029535.png,Neutral,Sadness,0.760375,0,Neutral,0.935713,1,Neutral,0.935838,1,Neutral,0.894526,1
fer0029536.png,Neutral,Neutral,0.741134,1,Neutral,0.688567,1,Neutral,0.780336,1,Neutral,0.858986,1
fer0029537.png,Neutral,Neutral,0.514218,1,Happiness,0.599412,0,Neutral,0.557426,1,Neutral,0.604453,1
fer0029538.png,Happiness,Neutral,0.433407,0,Happiness,0.706573,1,Happiness,0.792056,1,Happiness,0.727261,1
fer0029539.png,Neutral,Neutral,0.584365,1,Happiness,0.760651,0,Happiness,0.690925,0,Happiness,0.620803,0
fer0029540.png,Surprise,Surprise,0.970255,1,Surprise,0.949771,1,Surprise,0.976479,1,Surprise,0.978911,1
fer0029541.png,Sadness,Happiness,0.684788,0,Happiness,0.469711,0,Happiness,0.603791,0,Happiness,0.731263,0
fer0029542.png,Happiness,Happiness,0.986585,1,Happiness,0.991034,1,Happiness,0.991789,1,Happiness,0.991125,1
fer0029543.png,Surprise,Surprise,0.494677,1,Surprise,0.788305,1,Surprise,0.793463,1,Surprise,0.826512,1
fer0029544.png,Sadness,Sadness,0.738787,1,Sadness,0.704753,1,Sadness,0.767942,1,Sadness,0.753554,1
fer0029545.png,Surprise,Surprise,0.988946,1,Surprise,0.988441,1,Surprise,0.986166,1,Surprise,0.985632,1
fer0029546.png,Surprise,Surprise,0.859311,1,Surprise,0.945569,1,Surprise,0.958107,1,Surprise,0.962611,1
fer0029547.png,Neutral,Sadness,0.656254,0,Sadness,0.487349,0,Sadness,0.531228,0,Sadness,0.503019,0
fer0029548.png,Neutral,Sadness,0.893412,0,Sadness,0.731533,0,Sadness,0.559903,0,Neutral,0.548216,1
fer0029549.png,Disgust,Disgust,0.395836,1,Disgust,0.873292,1,Disgust,0.842519,1,Disgust,0.795764,1
fer0029550.png,Sadness,Sadness,0.738647,1,Sadness,0.609539,1,Sadness,0.564701,1,Neutral,0.518099,0
fer0029551.png,Neutral,Neutral,0.645220,1,Neutral,0.519987,1,Neutral,0.787924,1,Neutral,0.760950,1
fer0029552.png,Sadness,Sadness,0.760390,1,Sadness,0.721129,1,Sadness,0.715726,1,Sadness,0.690602,1
fer0029553.png,Neutral,Neutral,0.918280,1,Neutral,0.921120,1,Neutral,0.862650,1,Neutral,0.866622,1
fer0029554.png,Neutral,Neutral,0.931369,1,Neutral,0.976639,1,Neutral,0.977896,1,Neutral,0.975426,1
fer0029555.png,Neutral,Neutral,0.563636,1,Neutral,0.877127,1,Neutral,0.884407,1,Neutral,0.873356,1
fer0029556.png,Neutral,Neutral,0.675333,1,Neutral,0.891116,1,Neutral,0.954634,1,Neutral,0.961365,1
fer0029557.png,Disgust,Disgust,0.743484,1,Disgust,0.835615,1,Disgust,0.908062,1,Disgust,0.854538,1
fer0029558.png,Happiness,Happiness,0.994431,1,Happiness,0.974298,1,Happiness,0.985432,1,Happiness,0.989776,1
fer0029559.png,Sadness,Neutral,0.526657,0,Neutral,0.632537,0,Neutral,0.518449,0,Sadness,0.553582,1
fer0029560.png,Neutral,Neutral,0.500368,1,Neutral,0.545628,1,Neutral,0.623409,1,Neutral,0.663522,1
fer0029561.png,Happiness,Happiness,0.497428,1,Happiness,0.722580,1,Happiness,0.885072,1,Happiness,0.902090,1
fer0029562.png,Fear,Surprise,0.652403,0,Surprise,0.941001,0,Surprise,0.736950,0,Surprise,0.668137,0
fer0029563.png,Neutral,Neutral,0.687322,1,Neutral,0.571907,1,Neutral,0.737419,1,Neutral,0.810995,1
fer0029564.png,Neutral,Neutral,0.719048,1,Neutral,0.802816,1,Neutral,0.887402,1,Neutral,0.914918,1
fer0029565.png,Neutral,Neutral,0.959888,1,Neutral,0.744111,1,Neutral,0.861695,1,Neutral,0.892288,1
fer0029566.png,Neutral,Sadness,0.698133,0,Neutral,0.663714,1,Neutral,0.849286,1,Neutral,0.887177,1
fer0029567.png,Anger,Anger,0.943410,1,Anger,0.965715,1,Anger,0.985755,1,Anger,0.979301,1
fer0029568.png,Neutral,Neutral,0.458163,1,Neutral,0.602614,1,Surprise,0.573470,0,Surprise,0.503555,0
fer0029569.png,Sadness,Sadness,0.870966,1,Sadness,0.795386,1,Sadness,0.730429,1,Sadness,0.714724,1
fer0029570.png,Happiness,Neutral,0.849609,0,Happiness,0.520202,1,Neutral,0.525454,0,Neutral,0.550663,0
fer0029571.png,Sadness,Sadness,0.767876,1,Neutral,0.397457,0,Sadness,0.549303,1,Sadness,0.520899,1
fer0029572.png,Happiness,Happiness,0.896609,1,Happiness,0.984712,1,Happiness,0.981832,1,Happiness,0.967671,1
fer0029573.png,Surprise,Neutral,0.667928,0,Neutral,0.683697,0,Surprise,0.585871,1,Surprise,0.654070,1
fer0029574.png,Happiness,Happiness,0.985330,1,Happiness,0.992333,1,Happiness,0.992751,1,Happiness,0.992214,1
fer0029575.png,Happiness,Happiness,0.990164,1,Happiness,0.976121,1,Happiness,0.967517,1,Happiness,0.965172,1
fer0029576.png,Happiness,Happiness,0.817035,1,Happiness,0.971721,1,Happiness,0.982047,1,Happiness,0.979780,1
fer0029577.png,Happiness,Neutral,0.707731,0,Neutral,0.551916,0,Neutral,0.548708,0,Neutral,0.494330,0
fer0029578.png,Neutral,Sadness,0.377541,0,Surprise,0.749761,0,Surprise,0.600439,0,Surprise,0.563762,0
fer0029579.png,Neutral,Sadness,0.562196,0,Neutral,0.835967,1,Neutral,0.670059,1,Neutral,0.720796,1
fer0029580.png,Neutral,Neutral,0.733613,1,Neutral,0.526726,1,Neutral,0.790010,1,Neutral,0.810136,1
fer0029581.png,Neutral,Neutral,0.925389,1,Neutral,0.988320,1,Neutral,0.973110,1,Neutral,0.967452,1
fer0029582.png,Sadness,Sadness,0.956890,1,Sadness,0.938891,1,Sadness,0.978337,1,Sadness,0.975337,1
fer0029583.png,Neutral,Neutral,0.902799,1,Neutral,0.865544,1,Neutral,0.944123,1,Neutral,0.958093,1
fer0029584.png,Happiness,Happiness,0.997831,1,Happiness,0.996584,1,Happiness,0.993641,1,Happiness,0.993204,1
fer0029585.png,Happiness,Happiness,0.848036,1,Happiness,0.986318,1,Happiness,0.979045,1,Happiness,0.976162,1
fer0029586.png,Surprise,Surprise,0.930548,1,Surprise,0.947178,1,Surprise,0.886966,1,Surprise,0.867701,1
fer0029587.png,Sadness,Neutral,0.623155,0,Neutral,0.728557,0,Neutral,0.864867,0,Neutral,0.851621,0
fer0029588.png,Neutral,Sadness,0.508253,0,Neutral,0.804668,1,Neutral,0.828942,1,Neutral,0.860051,1
fer0029589.png,Fear,Fear,0.790131,1,Fear,0.773574,1,Fear,0.925406,1,Fear,0.947026,1
fer0029590.png,Neutral,Neutral,0.880517,1,Neutral,0.897546,1,Neutral,0.954482,1,Neutral,0.961562,1
fer0029591.png,Sadness,Sadness,0.798440,1,Sadness,0.683733,1,Sadness,0.665381,1,Sadness,0.679538,1
fer0029592.png,Neutral,Sadness,0.553632,0,Sadness,0.503454,0,Neutral,0.624340,1,Neutral,0.736024,1
fer0029593.png,Neutral,Neutral,0.719974,1,Neutral,0.632425,1,Neutral,0.805504,1,Neutral,0.848204,1
fer0029594.png,Neutral,Neutral,0.710094,1,Neutral,0.931891,1,Neutral,0.964240,1,Neutral,0.965234,1
