filename,ground_truth,pred_standard,conf_standard,correct_standard,pred_dynamic,conf_dynamic,correct_dynamic
fer0029377.png,Neutral,Neutral,0.707738,1,Neutral,0.946819,1
fer0029378.png,Neutral,Neutral,0.538980,1,Neutral,0.956439,1
fer0029379.png,Anger,Anger,0.452066,1,Happiness,0.779415,0
fer0029380.png,Neutral,Neutral,0.609325,1,Neutral,0.650435,1
fer0029381.png,Happiness,Happiness,0.848253,1,Happiness,0.815408,1
fer0029382.png,Neutral,Sadness,0.527869,0,Sadness,0.721305,0
fer0029383.png,Anger,Anger,0.638312,1,Neutral,0.919132,0
fer0029384.png,Happiness,Happiness,0.718681,1,Happiness,0.978651,1
fer0029385.png,Surprise,Surprise,0.720701,1,Surprise,0.950788,1
fer0029386.png,Happiness,Happiness,0.653332,1,Happiness,0.953238,1
fer0029387.png,Happiness,Neutral,0.525024,0,Neutral,0.756496,0
fer0029388.png,Happiness,Happiness,0.813174,1,Happiness,0.990641,1
fer0029389.png,Anger,Anger,0.421434,1,Anger,0.851568,1
fer0029390.png,Neutral,Neutral,0.414490,1,Neutral,0.873493,1
fer0029391.png,Neutral,Neutral,0.799676,1,Neutral,0.983201,1
fer0029392.png,Happiness,Happiness,0.585623,1,Happiness,0.954828,1
fer0029393.png,Anger,Anger,0.548483,1,Anger,0.689531,1
fer0029394.png,Surprise,Surprise,0.299066,1,Surprise,0.458456,1
fer0029395.png,Happiness,Happiness,0.803754,1,Happiness,0.937792,1
fer0029396.png,Sadness,Sadness,0.489195,1,Sadness,0.975331,1
fer0029397.png,Happiness,Happiness,0.315840,1,Neutral,0.634108,0
fer0029398.png,Anger,Anger,0.571396,1,Anger,0.982514,1
fer0029399.png,Surprise,Neutral,0.302349,0,Surprise,0.898038,1
fer0029400.png,Happiness,Happiness,0.583810,1,Happiness,0.991681,1
fer0029401.png,Happiness,Happiness,0.556051,1,Happiness,0.894566,1
fer0029402.png,Happiness,Happiness,0.950905,1,Happiness,0.998625,1
fer0029403.png,Happiness,Happiness,0.363080,1,Neutral,0.493422,0
fer0029404.png,Neutral,Neutral,0.701049,1,Neutral,0.837230,1
fer0029405.png,Neutral,Neutral,0.715494,1,Neutral,0.831302,1
fer0029406.png,Neutral,Neutral,0.807550,1,Neutral,0.531024,1
fer0029407.png,Happiness,Happiness,0.878423,1,Happiness,0.998532,1
fer0029408.png,Anger,Anger,0.870490,1,Anger,0.959295,1
fer0029409.png,Sadness,Sadness,0.242471,1,Sadness,0.749015,1
fer0029410.png,Sadness,Neutral,0.793843,0,Neutral,0.908108,0
fer0029411.png,Neutral,Sadness,0.216906,0,Anger,0.620304,0
fer0029412.png,Neutral,Surprise,0.584936,0,Surprise,0.626722,0
fer0029413.png,Happiness,Happiness,0.977890,1,Happiness,0.994714,1
fer0029414.png,Neutral,Neutral,0.745099,1,Neutral,0.737288,1
fer0029415.png,Neutral,Neutral,0.826526,1,Neutral,0.969739,1
fer0029416.png,Surprise,Surprise,0.471458,1,Surprise,0.978508,1
fer0029417.png,Sadness,Happiness,0.293838,0,Happiness,0.581653,0
fer0029418.png,Neutral,Neutral,0.673486,1,Neutral,0.836687,1
fer0029419.png,Neutral,Neutral,0.579480,1,Neutral,0.926475,1
fer0029420.png,Neutral,Neutral,0.548823,1,Sadness,0.539910,0
fer0029421.png,Anger,Surprise,0.777356,0,Anger,0.851138,1
fer0029422.png,Neutral,Neutral,0.327800,1,Neutral,0.917571,1
fer0029423.png,Happiness,Happiness,0.916271,1,Happiness,0.990234,1
fer0029424.png,Neutral,Neutral,0.378551,1,Neutral,0.792809,1
fer0029425.png,Sadness,Neutral,0.518742,0,Neutral,0.769089,0
fer0029426.png,Neutral,Neutral,0.803595,1,Neutral,0.933083,1
fer0029427.png,Happiness,Happiness,0.802709,1,Happiness,0.697930,1
fer0029428.png,Happiness,Neutral,0.535486,0,Neutral,0.870084,0
fer0029429.png,Happiness,Happiness,0.777888,1,Happiness,0.958322,1
fer0029430.png,Neutral,Neutral,0.947365,1,Neutral,0.997850,1
fer0029431.png,Sadness,Sadness,0.891252,1,Sadness,0.712862,1
fer0029432.png,Happiness,Happiness,0.793899,1,Happiness,0.996594,1
fer0029433.png,Neutral,Neutral,0.507138,1,Neutral,0.829574,1
fer0029434.png,Surprise,Surprise,0.753610,1,Surprise,0.968118,1
fer0029435.png,Anger,Anger,0.802807,1,Anger,0.994995,1
fer0029436.png,Surprise,Surprise,0.889238,1,Surprise,0.899043,1
fer0029437.png,Happiness,Happiness,0.907011,1,Happiness,0.937220,1
fer0029438.png,Neutral,Neutral,0.631087,1,Neutral,0.917676,1
fer0029439.png,Surprise,Happiness,0.563117,0,Happiness,0.930369,0
fer0029440.png,Sadness,Sadness,0.495170,1,Neutral,0.739031,0
fer0029441.png,Surprise,Surprise,0.476364,1,Fear,0.535048,0
fer0029442.png,Happiness,Neutral,0.411782,0,Neutral,0.768974,0
fer0029443.png,Surprise,Surprise,0.787307,1,Surprise,0.987254,1
fer0029444.png,Neutral,Neutral,0.624117,1,Anger,0.603833,0
fer0029445.png,Sadness,Neutral,0.342232,0,Sadness,0.870167,1
fer0029446.png,Neutral,Neutral,0.704543,1,Neutral,0.840865,1
fer0029447.png,Happiness,Happiness,0.750983,1,Happiness,0.837030,1
fer0029448.png,Anger,Anger,0.279662,1,Fear,0.508454,0
fer0029449.png,Sadness,Sadness,0.556834,1,Sadness,0.831050,1
fer0029450.png,Sadness,Neutral,0.554421,0,Neutral,0.879797,0
fer0029451.png,Anger,Anger,0.401519,1,Anger,0.970608,1
fer0029452.png,Sadness,Neutral,0.559855,0,Sadness,0.506754,1
fer0029453.png,Neutral,Neutral,0.884976,1,Neutral,0.981258,1
fer0029454.png,Happiness,Happiness,0.881733,1,Happiness,0.843869,1
fer0029455.png,Anger,Neutral,0.371920,0,Neutral,0.815991,0
fer0029456.png,Surprise,Surprise,0.266811,1,Fear,0.530361,0
fer0029457.png,Sadness,Sadness,0.716700,1,Sadness,0.970414,1
fer0029458.png,Surprise,Surprise,0.858036,1,Surprise,0.953193,1
fer0029459.png,Fear,Fear,0.740348,1,Fear,0.847806,1
fer0029460.png,Anger,Anger,0.518855,1,Anger,0.900670,1
fer0029461.png,Surprise,Surprise,0.817602,1,Surprise,0.974496,1
fer0029462.png,Neutral,Neutral,0.860438,1,Neutral,0.964580,1
fer0029463.png,Surprise,Surprise,0.489090,1,Surprise,0.987158,1
fer0029464.png,Neutral,Neutral,0.480933,1,Sadness,0.693436,0
fer0029465.png,Surprise,Surprise,0.794369,1,Surprise,0.988508,1
fer0029466.png,Neutral,Neutral,0.397614,1,Neutral,0.950105,1
fer0029467.png,Disgust,Anger,0.478901,0,Anger,0.877200,0
fer0029468.png,Surprise,Surprise,0.623803,1,Surprise,0.860240,1
fer0029469.png,Surprise,Surprise,0.636692,1,Surprise,0.562632,1
fer0029470.png,Neutral,Surprise,0.245665,0,Happiness,0.830631,0
fer0029471.png,Surprise,Surprise,0.676740,1,Surprise,0.724933,1
fer0029472.png,Anger,Anger,0.616990,1,Anger,0.955076,1
fer0029473.png,Neutral,Happiness,0.391164,0,Happiness,0.675581,0
fer0029474.png,Neutral,Neutral,0.645590,1,Sadness,0.501164,0
fer0029475.png,Disgust,Neutral,0.327635,0,Neutral,0.964336,0
fer0029476.png,Anger,Anger,0.750190,1,Anger,0.998599,1
fer0029477.png,Neutral,Neutral,0.881998,1,Neutral,0.949407,1
fer0029478.png,Sadness,Sadness,0.902434,1,Sadness,0.985222,1
fer0029479.png,Surprise,Surprise,0.783832,1,Neutral,0.559234,0
fer0029480.png,Sadness,Sadness,0.436991,1,Neutral,0.633882,0
fer0029481.png,Neutral,Neutral,0.674773,1,Neutral,0.899311,1
fer0029482.png,Anger,Neutral,0.622013,0,Anger,0.786125,1
fer0029483.png,Happiness,Happiness,0.664170,1,Happiness,0.895427,1
fer0029484.png,Neutral,Neutral,0.581993,1,Neutral,0.994685,1
fer0029485.png,Happiness,Happiness,0.834851,1,Happiness,0.674648,1
fer0029486.png,Neutral,Neutral,0.638460,1,Neutral,0.750360,1
fer0029487.png,Sadness,Sadness,0.876068,1,Sadness,0.997373,1
fer0029488.png,Neutral,Sadness,0.487330,0,Sadness,0.763818,0
fer0029489.png,Neutral,Neutral,0.532456,1,Neutral,0.971890,1
fer0029490.png,Neutral,Anger,0.432069,0,Anger,0.857296,0
fer0029491.png,Fear,Fear,0.822062,1,Fear,0.962242,1
fer0029492.png,Sadness,Neutral,0.537294,0,Sadness,0.727735,1
fer0029493.png,Happiness,Happiness,0.929882,1,Happiness,0.998924,1
fer0029494.png,Neutral,Neutral,0.501269,1,Sadness,0.511111,0
fer0029495.png,Neutral,Neutral,0.573103,1,Surprise,0.745699,0
fer0029496.png,Sadness,Sadness,0.897560,1,Sadness,0.953668,1
fer0029497.png,Surprise,Surprise,0.575328,1,Surprise,0.930468,1
fer0029498.png,Anger,Disgust,0.252578,0,Disgust,0.542529,0
fer0029499.png,Neutral,Neutral,0.553477,1,Neutral,0.645166,1
fer0029500.png,Neutral,Neutral,0.841732,1,Neutral,0.860026,1
fer0029501.png,Anger,Surprise,0.227166,0,Anger,0.796624,1
fer0029502.png,Anger,Neutral,0.606633,0,Disgust,0.444810,0
fer0029503.png,Sadness,Neutral,0.400516,0,Neutral,0.818624,0
fer0029504.png,Happiness,Happiness,0.940406,1,Happiness,0.976256,1
fer0029505.png,Happiness,Happiness,0.612656,1,Happiness,0.991766,1
fer0029506.png,Happiness,Happiness,0.909928,1,Happiness,0.977148,1
fer0029507.png,Happiness,Happiness,0.986604,1,Happiness,0.973015,1
fer0029508.png,Anger,Anger,0.532000,1,Anger,0.960925,1
fer0029509.png,Surprise,Surprise,0.681503,1,Surprise,0.871770,1
fer0029510.png,Neutral,Neutral,0.761374,1,Neutral,0.920448,1
fer0029511.png,Sadness,Neutral,0.482131,0,Neutral,0.733155,0
fer0029512.png,Neutral,Neutral,0.445693,1,Neutral,0.877142,1
fer0029513.png,Surprise,Surprise,0.810156,1,Surprise,0.968199,1
fer0029514.png,Happiness,Happiness,0.986520,1,Happiness,0.994561,1
fer0029515.png,Anger,Surprise,0.502316,0,Anger,0.578247,1
fer0029516.png,Happiness,Happiness,0.767002,1,Happiness,0.996545,1
fer0029517.png,Neutral,Neutral,0.582215,1,Neutral,0.993512,1
fer0029518.png,Neutral,Neutral,0.756508,1,Neutral,0.956389,1
fer0029519.png,Neutral,Neutral,0.869548,1,Neutral,0.992348,1
fer0029520.png,Surprise,Surprise,0.879802,1,Surprise,0.847538,1
fer0029521.png,Sadness,Sadness,0.915705,1,Sadness,0.994310,1
fer0029522.png,Anger,Anger,0.364555,1,Anger,0.962839,1
fer0029523.png,Happiness,Neutral,0.410800,0,Happiness,0.858550,1
fer0029524.png,Neutral,Neutral,0.797030,1,Neutral,0.939527,1
fer0029525.png,Surprise,Happiness,0.527034,0,Surprise,0.947852,1
fer0029526.png,Happiness,Anger,0.647225,0,Anger,0.812613,0
fer0029527.png,Surprise,Surprise,0.828833,1,Surprise,0.946054,1
fer0029528.png,Neutral,Happiness,0.363373,0,Neutral,0.969282,1
fer0029529.png,Sadness,Sadness,0.829496,1,Sadness,0.998975,1
fer0029530.png,Fear,Anger,0.413952,0,Sadness,0.526083,0
fer0029531.png,Neutral,Neutral,0.697335,1,Neutral,0.982840,1
fer0029532.png,Anger,Sadness,0.335670,0,Anger,0.726083,1
fer0029533.png,Happiness,Happiness,0.833192,1,Happiness,0.934482,1
fer0029534.png,Neutral,Neutral,0.735244,1,Neutral,0.916313,1
fer0029535.png,Neutral,Neutral,0.585211,1,Neutral,0.935838,1
fer0029536.png,Neutral,Sadness,0.493662,0,Neutral,0.780336,1
fer0029537.png,Neutral,Neutral,0.649387,1,Neutral,0.557426,1
fer0029538.png,Happiness,Happiness,0.797690,1,Happiness,0.792056,1
fer0029539.png,Neutral,Neutral,0.537199,1,Happiness,0.690925,0
fer0029540.png,Surprise,Surprise,0.910140,1,Surprise,0.976479,1
fer0029541.png,Sadness,Happiness,0.406076,0,Happiness,0.603791,0
fer0029542.png,Happiness,Happiness,0.650735,1,Happiness,0.991789,1
fer0029543.png,Surprise,Surprise,0.774742,1,Surprise,0.793463,1
fer0029544.png,Sadness,Sadness,0.548686,1,Sadness,0.767942,1
fer0029545.png,Surprise,Surprise,0.835371,1,Surprise,0.986166,1
fer0029546.png,Surprise,Surprise,0.518279,1,Surprise,0.958107,1
fer0029547.png,Neutral,Sadness,0.620954,0,Sadness,0.531228,0
fer0029548.png,Neutral,Neutral,0.588792,1,Sadness,0.559903,0
fer0029549.png,Disgust,Anger,0.664390,0,Disgust,0.842519,1
fer0029550.png,Sadness,Sadness,0.543950,1,Sadness,0.564701,1
fer0029551.png,Neutral,Neutral,0.612212,1,Neutral,0.787924,1
fer0029552.png,Sadness,Neutral,0.524318,0,Sadness,0.715726,1
fer0029553.png,Neutral,Neutral,0.673719,1,Neutral,0.862650,1
fer0029554.png,Neutral,Neutral,0.599019,1,Neutral,0.977896,1
fer0029555.png,Neutral,Neutral,0.557904,1,Neutral,0.884407,1
fer0029556.png,Neutral,Neutral,0.529029,1,Neutral,0.954634,1
fer0029557.png,Disgust,Disgust,0.631568,1,Disgust,0.908062,1
fer0029558.png,Happiness,Happiness,0.942333,1,Happiness,0.985432,1
fer0029559.png,Sadness,Sadness,0.497905,1,Neutral,0.518449,0
fer0029560.png,Neutral,Neutral,0.375763,1,Neutral,0.623409,1
fer0029561.png,Happiness,Happiness,0.770693,1,Happiness,0.885072,1
fer0029562.png,Fear,Fear,0.537528,1,Surprise,0.736950,0
fer0029563.png,Neutral,Neutral,0.765797,1,Neutral,0.737419,1
fer0029564.png,Neutral,Neutral,0.719533,1,Neutral,0.887402,1
fer0029565.png,Neutral,Neutral,0.563033,1,Neutral,0.861695,1
fer0029566.png,Neutral,Neutral,0.559820,1,Neutral,0.849286,1
fer0029567.png,Anger,Anger,0.765642,1,Anger,0.985755,1
fer0029568.png,Neutral,Surprise,0.498081,0,Surprise,0.573470,0
fer0029569.png,Sadness,Neutral,0.518132,0,Sadness,0.730429,1
fer0029570.png,Happiness,Neutral,0.534500,0,Neutral,0.525454,0
fer0029571.png,Sadness,Neutral,0.602772,0,Sadness,0.549303,1
fer0029572.png,Happiness,Happiness,0.804825,1,Happiness,0.981832,1
fer0029573.png,Surprise,Surprise,0.754204,1,Surprise,0.585871,1
fer0029574.png,Happiness,Happiness,0.878874,1,Happiness,0.992751,1
fer0029575.png,Happiness,Happiness,0.802770,1,Happiness,0.967517,1
fer0029576.png,Happiness,Happiness,0.885673,1,Happiness,0.982047,1
fer0029577.png,Happiness,Neutral,0.379775,0,Neutral,0.548708,0
fer0029578.png,Neutral,Neutral,0.385795,1,Surprise,0.600439,0
fer0029579.png,Neutral,Neutral,0.633761,1,Neutral,0.670059,1
fer0029580.png,Neutral,Neutral,0.722637,1,Neutral,0.790010,1
fer0029581.png,Neutral,Neutral,0.719335,1,Neutral,0.973110,1
fer0029582.png,Sadness,Sadness,0.435772,1,Sadness,0.978337,1
fer0029583.png,Neutral,Neutral,0.843779,1,Neutral,0.944123,1
fer0029584.png,Happiness,Happiness,0.494097,1,Happiness,0.993641,1
fer0029585.png,Happiness,Sadness,0.531814,0,Happiness,0.979045,1
fer0029586.png,Surprise,Surprise,0.589180,1,Surprise,0.886966,1
fer0029587.png,Sadness,Neutral,0.595301,0,Neutral,0.864867,0
fer0029588.png,Neutral,Neutral,0.729477,1,Neutral,0.828942,1
fer0029589.png,Fear,Fear,0.951724,1,Fear,0.925406,1
fer0029590.png,Neutral,Neutral,0.399359,1,Neutral,0.954482,1
fer0029591.png,Sadness,Neutral,0.535436,0,Sadness,0.665381,1
fer0029592.png,Neutral,Neutral,0.674387,1,Neutral,0.624340,1
fer0029593.png,Neutral,Neutral,0.923090,1,Neutral,0.805504,1
fer0029594.png,Neutral,Neutral,0.789903,1,Neutral,0.964240,1
fer0029595.png,Surprise,Fear,0.562210,0,Surprise,0.477573,1
fer0029596.png,Sadness,Sadness,0.287422,1,Sadness,0.811786,1
fer0029597.png,Neutral,Neutral,0.362618,1,Neutral,0.607006,1
fer0029598.png,Neutral,Neutral,0.851395,1,Neutral,0.961542,1
fer0029599.png,Happiness,Happiness,0.923923,1,Happiness,0.781856,1
fer0029600.png,Happiness,Happiness,0.333316,1,Surprise,0.740009,0
fer0029601.png,Anger,Anger,0.869689,1,Anger,0.998064,1
fer0029602.png,Anger,Happiness,0.719722,0,Happiness,0.703473,0
fer0029603.png,Surprise,Surprise,0.777588,1,Surprise,0.923384,1
fer0029604.png,Happiness,Happiness,0.894529,1,Happiness,0.995926,1
fer0029605.png,Happiness,Happiness,0.926871,1,Happiness,0.998150,1
fer0029606.png,Happiness,Happiness,0.952706,1,Happiness,0.981206,1
fer0029607.png,Happiness,Happiness,0.600804,1,Happiness,0.957049,1
fer0029608.png,Neutral,Neutral,0.864668,1,Neutral,0.842016,1
fer0029609.png,Anger,Fear,0.423206,0,Anger,0.936185,1
fer0029610.png,Neutral,Neutral,0.627895,1,Neutral,0.961926,1
fer0029611.png,Neutral,Neutral,0.465938,1,Neutral,0.675506,1
fer0029612.png,Neutral,Neutral,0.593033,1,Neutral,0.841453,1
fer0029613.png,Neutral,Neutral,0.852722,1,Neutral,0.914593,1
fer0029614.png,Sadness,Neutral,0.406577,0,Neutral,0.473691,0
fer0029615.png,Neutral,Neutral,0.664859,1,Neutral,0.705873,1
fer0029616.png,Sadness,Sadness,0.681977,1,Sadness,0.824087,1
fer0029617.png,Surprise,Surprise,0.810335,1,Surprise,0.965420,1
fer0029618.png,Happiness,Happiness,0.706322,1,Surprise,0.670146,0
fer0029619.png,Neutral,Neutral,0.762380,1,Neutral,0.996007,1
fer0029620.png,Contempt,Neutral,0.460051,0,Neutral,0.724859,0
fer0029621.png,Neutral,Neutral,0.734127,1,Neutral,0.979331,1
fer0029622.png,Happiness,Happiness,0.883882,1,Happiness,0.953498,1
fer0029623.png,Happiness,Happiness,0.265544,1,Happiness,0.545875,1
fer0029624.png,Happiness,Happiness,0.978131,1,Happiness,0.990845,1
fer0029625.png,Happiness,Anger,0.338937,0,Happiness,0.729910,1
fer0029626.png,Happiness,Neutral,0.641124,0,Neutral,0.522012,0
fer0029627.png,Neutral,Neutral,0.685205,1,Neutral,0.985049,1
fer0029628.png,Neutral,Sadness,0.615756,0,Sadness,0.762490,0
fer0029629.png,Neutral,Neutral,0.579809,1,Neutral,0.954452,1
fer0029630.png,Sadness,Sadness,0.931134,1,Sadness,0.983868,1
fer0029631.png,Neutral,Neutral,0.460324,1,Neutral,0.468500,1
fer0029632.png,Neutral,Neutral,0.496490,1,Neutral,0.882870,1
fer0029633.png,Neutral,Neutral,0.591686,1,Neutral,0.912136,1
fer0029634.png,Happiness,Happiness,0.869750,1,Happiness,0.984858,1
fer0029635.png,Happiness,Happiness,0.750468,1,Happiness,0.997150,1
fer0029636.png,Fear,Fear,0.311275,1,Fear,0.915823,1
fer0029637.png,Neutral,Happiness,0.589430,0,Neutral,0.660317,1
fer0029638.png,Neutral,Neutral,0.737152,1,Neutral,0.986776,1
fer0029639.png,Sadness,Neutral,0.339014,0,Sadness,0.572624,1
fer0029640.png,Sadness,Sadness,0.538189,1,Sadness,0.558151,1
fer0029641.png,Neutral,Neutral,0.834467,1,Neutral,0.899067,1
fer0029642.png,Neutral,Neutral,0.483998,1,Neutral,0.408710,1
fer0029643.png,Neutral,Contempt,0.417542,0,Sadness,0.581910,0
fer0029644.png,Surprise,Happiness,0.568998,0,Neutral,0.363855,0
fer0029645.png,Anger,Surprise,0.440823,0,Anger,0.829438,1
fer0029646.png,Neutral,Neutral,0.603872,1,Neutral,0.935517,1
fer0029647.png,Neutral,Neutral,0.712284,1,Neutral,0.972327,1
fer0029648.png,Neutral,Neutral,0.591924,1,Neutral,0.984449,1
fer0029649.png,Happiness,Happiness,0.961059,1,Happiness,0.989305,1
fer0029650.png,Sadness,Sadness,0.458319,1,Sadness,0.877564,1
fer0029651.png,Happiness,Neutral,0.447934,0,Neutral,0.631242,0
fer0029652.png,Neutral,Neutral,0.699244,1,Neutral,0.738218,1
fer0029653.png,Anger,Anger,0.659978,1,Anger,0.982985,1
fer0029654.png,Happiness,Happiness,0.944849,1,Happiness,0.986367,1
fer0029655.png,Sadness,Sadness,0.791086,1,Sadness,0.994825,1
fer0029656.png,Neutral,Neutral,0.771605,1,Neutral,0.790825,1
fer0029657.png,Anger,Anger,0.599745,1,Anger,0.826661,1
fer0029658.png,Neutral,Anger,0.626175,0,Anger,0.588273,0
fer0029659.png,Contempt,Neutral,0.539387,0,Contempt,0.988184,1
fer0029660.png,Fear,Neutral,0.349691,0,Fear,0.736958,1
fer0029661.png,Neutral,Neutral,0.442269,1,Neutral,0.765608,1
fer0029662.png,Sadness,Neutral,0.409271,0,Sadness,0.551057,1
fer0029663.png,Sadness,Fear,0.460044,0,Neutral,0.539128,0
fer0029664.png,Neutral,Neutral,0.537934,1,Neutral,0.653742,1
fer0029665.png,Neutral,Neutral,0.795858,1,Neutral,0.967624,1
fer0029666.png,Surprise,Surprise,0.558297,1,Surprise,0.925877,1
fer0029667.png,Happiness,Anger,0.405815,0,Surprise,0.369506,0
fer0029668.png,Happiness,Happiness,0.827036,1,Happiness,0.986583,1
fer0029669.png,Happiness,Happiness,0.856824,1,Happiness,0.989939,1
fer0029670.png,Anger,Happiness,0.364492,0,Anger,0.873386,1
fer0029671.png,Happiness,Happiness,0.941864,1,Happiness,0.985462,1
fer0029672.png,Happiness,Happiness,0.643257,1,Happiness,0.986462,1
fer0029673.png,Anger,Anger,0.589552,1,Anger,0.948541,1
fer0029674.png,Surprise,Surprise,0.561264,1,Surprise,0.901353,1
fer0029675.png,Happiness,Happiness,0.670521,1,Happiness,0.838890,1
fer0029676.png,Sadness,Happiness,0.429000,0,Neutral,0.804684,0
fer0029677.png,Neutral,Neutral,0.681944,1,Neutral,0.959615,1
fer0029678.png,Happiness,Happiness,0.986288,1,Happiness,0.997931,1
fer0029679.png,Neutral,Neutral,0.552213,1,Neutral,0.993054,1
fer0029680.png,Neutral,Happiness,0.397595,0,Happiness,0.699553,0
fer0029681.png,Neutral,Neutral,0.618054,1,Neutral,0.649684,1
fer0029682.png,Anger,Happiness,0.715935,0,Happiness,0.924275,0
fer0029683.png,Sadness,Neutral,0.524477,0,Neutral,0.531026,0
fer0029684.png,Neutral,Neutral,0.564717,1,Neutral,0.854234,1
fer0029685.png,Neutral,Neutral,0.729312,1,Neutral,0.867097,1
fer0029686.png,Happiness,Happiness,0.861947,1,Happiness,0.996094,1
fer0029687.png,Neutral,Neutral,0.401900,1,Neutral,0.984873,1
fer0029688.png,Anger,Neutral,0.493368,0,Sadness,0.652934,0
fer0029689.png,Neutral,Neutral,0.734126,1,Neutral,0.896842,1
fer0029690.png,Surprise,Surprise,0.900317,1,Surprise,0.989738,1
fer0029691.png,Happiness,Happiness,0.726280,1,Happiness,0.930190,1
fer0029692.png,Sadness,Sadness,0.613137,1,Sadness,0.822617,1
fer0029693.png,Happiness,Happiness,0.483023,1,Anger,0.433874,0
fer0029694.png,Happiness,Happiness,0.886373,1,Happiness,0.988826,1
fer0029695.png,Sadness,Sadness,0.770020,1,Sadness,0.936047,1
fer0029696.png,Happiness,Happiness,0.812698,1,Happiness,0.981578,1
fer0029697.png,Happiness,Happiness,0.635277,1,Happiness,0.992379,1
fer0029698.png,Happiness,Happiness,0.820921,1,Happiness,0.948068,1
fer0029699.png,Happiness,Happiness,0.583117,1,Happiness,0.615399,1
fer0029700.png,Neutral,Happiness,0.675147,0,Neutral,0.536521,1
fer0029701.png,Neutral,Neutral,0.631813,1,Neutral,0.788301,1
fer0029702.png,Happiness,Happiness,0.977244,1,Happiness,0.991905,1
fer0029703.png,Happiness,Happiness,0.863847,1,Happiness,0.974060,1
fer0029704.png,Sadness,Sadness,0.567166,1,Sadness,0.847729,1
fer0029705.png,Happiness,Happiness,0.963970,1,Happiness,0.992646,1
fer0029706.png,Sadness,Neutral,0.427979,0,Neutral,0.731679,0
fer0029707.png,Neutral,Neutral,0.823816,1,Neutral,0.907483,1
fer0029708.png,Sadness,Neutral,0.483183,0,Sadness,0.741279,1
fer0029709.png,Happiness,Happiness,0.654361,1,Happiness,0.997085,1
fer0029710.png,Neutral,Neutral,0.822359,1,Neutral,0.978621,1
fer0029711.png,Contempt,Sadness,0.318120,0,Neutral,0.707514,0
fer0029712.png,Sadness,Sadness,0.610345,1,Sadness,0.880772,1
fer0029713.png,Sadness,Sadness,0.958727,1,Sadness,0.998795,1
fer0029714.png,Neutral,Neutral,0.834449,1,Neutral,0.954333,1
fer0029715.png,Anger,Anger,0.659105,1,Anger,0.981069,1
fer0029716.png,Happiness,Happiness,0.824674,1,Happiness,0.993025,1
fer0029717.png,Happiness,Happiness,0.709643,1,Happiness,0.977081,1
fer0029718.png,Surprise,Surprise,0.503712,1,Surprise,0.941406,1
fer0029719.png,Sadness,Sadness,0.923144,1,Sadness,0.997776,1
fer0029720.png,Sadness,Sadness,0.463028,1,Sadness,0.734394,1
fer0029721.png,Neutral,Neutral,0.897527,1,Neutral,0.973575,1
fer0029722.png,Surprise,Happiness,0.577401,0,Happiness,0.820123,0
fer0029723.png,Surprise,Surprise,0.909915,1,Surprise,0.996104,1
fer0029724.png,Surprise,Surprise,0.407323,1,Surprise,0.878779,1
fer0029725.png,Happiness,Happiness,0.459648,1,Happiness,0.827571,1
fer0029726.png,Anger,Happiness,0.515989,0,Anger,0.847897,1
fer0029727.png,Happiness,Happiness,0.970175,1,Happiness,0.995486,1
fer0029728.png,Happiness,Happiness,0.924395,1,Happiness,0.997552,1
fer0029729.png,Happiness,Happiness,0.659679,1,Happiness,0.995376,1
fer0029730.png,Surprise,Neutral,0.520381,0,Neutral,0.878611,0
fer0029731.png,Sadness,Sadness,0.981647,1,Sadness,0.992842,1
fer0029732.png,Neutral,Contempt,0.404104,0,Neutral,0.967438,1
fer0029733.png,Happiness,Happiness,0.910725,1,Happiness,0.988116,1
fer0029734.png,Anger,Anger,0.406039,1,Anger,0.936127,1
fer0029735.png,Neutral,Neutral,0.536276,1,Neutral,0.533766,1
fer0029736.png,Neutral,Neutral,0.910844,1,Neutral,0.982147,1
fer0029737.png,Anger,Sadness,0.624671,0,Anger,0.574089,1
fer0029738.png,Happiness,Happiness,0.615482,1,Happiness,0.722060,1
fer0029739.png,Fear,Fear,0.961736,1,Fear,0.972695,1
fer0029740.png,Neutral,Neutral,0.353915,1,Sadness,0.645819,0
fer0029741.png,Sadness,Sadness,0.801710,1,Sadness,0.951888,1
fer0029742.png,Anger,Anger,0.857611,1,Anger,0.998369,1
fer0029743.png,Sadness,Sadness,0.571970,1,Sadness,0.863373,1
fer0029744.png,Neutral,Neutral,0.508148,1,Neutral,0.824086,1
fer0029745.png,Anger,Anger,0.574259,1,Anger,0.993610,1
fer0029746.png,Sadness,Sadness,0.645893,1,Sadness,0.813889,1
fer0029747.png,Neutral,Neutral,0.727249,1,Neutral,0.914412,1
fer0029748.png,Happiness,Happiness,0.355752,1,Surprise,0.921408,0
fer0029749.png,Neutral,Neutral,0.655752,1,Neutral,0.925863,1
fer0029750.png,Surprise,Surprise,0.783979,1,Anger,0.513396,0
fer0029751.png,Neutral,Neutral,0.720287,1,Neutral,0.829526,1
fer0029752.png,Neutral,Neutral,0.618699,1,Neutral,0.863890,1
fer0029753.png,Happiness,Happiness,0.708745,1,Happiness,0.989449,1
fer0029754.png,Neutral,Neutral,0.673724,1,Neutral,0.647565,1
fer0029755.png,Happiness,Happiness,0.934326,1,Happiness,0.990745,1
fer0029756.png,Surprise,Surprise,0.289926,1,Surprise,0.693779,1
